"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrezid"
"1555814_a_at",11.2204977486793,0.00124132816327995,1.82382245522795,0.000680618971282929,0.999456944672952,0.999989141093357,"1555814_a_at",NA
"1555823_at",10.78148957782,-0.117564619174527,0.197342372888905,-0.595739361260797,0.551349358715561,0.999989141093357,"1555823_at",NA
"1555832_s_at",11.2456651364249,0.220015664603059,2.24615881061166,0.0979519629527646,0.921970437866919,0.999989141093357,"1555832_s_at",NA
"1555837_s_at",9.89523181465628,0.0831633426943496,0.206350574788709,0.40301968036437,0.686933746616827,0.999989141093357,"1555837_s_at",NA
"1555842_at",8.39289780542807,0.145541355109281,0.412030774361079,0.353229331801652,0.723916519799463,0.999989141093357,"1555842_at",NA
"1555844_s_at",10.3489515026649,0.0943099056457244,0.202030261314206,0.466810788800841,0.640635256248126,0.999989141093357,"1555844_s_at",NA
"1555847_a_at",8.96675175807672,0.39394454855782,0.229931925094327,1.71330948669355,0.0866556180333696,0.999989141093357,"1555847_a_at",NA
"1555851_s_at",12.5317846071733,0.0526657411099113,3.00461010620633,0.0175283112444855,0.986015147206391,0.999989141093357,"1555851_s_at",NA
"1555864_s_at",9.63630590768181,-0.0377056067160848,0.217758484105458,-0.173153330263928,0.862530906495848,0.999989141093357,"1555864_s_at",NA
"1555866_a_at",9.01993302749967,-0.225216334435624,0.214400883958842,-1.05044499013753,0.293513569976712,0.999989141093357,"1555866_a_at",NA
"1555881_s_at",9.21733609950391,0.0486911496135476,0.21305506375289,0.228537866013932,0.819228122071153,0.999989141093357,"1555881_s_at",NA
"1555889_a_at",10.9875951526894,0.0872241904496952,0.328080715262766,0.265861985761143,0.790345502705912,0.999989141093357,"1555889_a_at",NA
"1555896_a_at",10.2276499205724,-0.0472333037705275,0.200376887935726,-0.235722314370299,0.813648153395811,0.999989141093357,"1555896_a_at",NA
"1555945_s_at",9.31456841577575,-0.0227393235023899,0.210538960809216,-0.10800529942292,0.91399148847188,0.999989141093357,"1555945_s_at",NA
"1555948_s_at",9.04364665196795,-0.0270686201793065,0.217219132518951,-0.124614346192295,0.900828870313792,0.999989141093357,"1555948_s_at",NA
"1555950_a_at",10.2882521170379,0.228891074974831,0.205760184684089,1.11241674537888,0.265959008058809,0.999989141093357,"1555950_a_at",NA
"1555961_a_at",11.9557570148782,-0.0547048177679878,3.00475634970954,-0.0182060744370424,0.985474456740492,0.999989141093357,"1555961_a_at",NA
"1556007_s_at",8.24599443205149,0.292651108971311,0.29017374219952,1.00853752911277,0.313196480540718,0.999989141093357,"1556007_s_at",NA
"1556034_s_at",8.22097868969463,0.0277254884921505,0.269335594854511,0.102940305781444,0.918010348215758,0.999989141093357,"1556034_s_at",NA
"1556035_s_at",9.11879621939877,0.187794181096377,0.218147105133606,0.860860294164163,0.389314992408288,0.999989141093357,"1556035_s_at",NA
"1556151_at",9.26526010240289,0.0282269978145259,0.212066087425411,0.133104722953188,0.894110560009115,0.999989141093357,"1556151_at",NA
"1556285_s_at",9.18290688462051,-0.0867614150393944,0.210738328834156,-0.411702111900455,0.680557776860964,0.999989141093357,"1556285_s_at",NA
"1556499_s_at",12.4104813758968,0.349728616233846,3.00507960144864,0.116379152174622,0.90735205726569,0.999989141093357,"1556499_s_at",NA
"1556507_at",9.46970248259466,-0.199093162377942,0.24322673920281,-0.818549650546158,0.413043403384013,0.999989141093357,"1556507_at",NA
"1556657_at",8.48133153094259,0.205368656274857,0.396075428633573,0.518508954174113,0.60410321430863,0.999989141093357,"1556657_at",NA
